DE,FE
-0.147815968,-0.056089091
-0.186800399,-0.037392727
0.000812176,0.17402
-0.036953992,0.1356
-0.141724651,0.027941818
0.129135928,-0.080949091
0.2501501,-0.101083636
-0.043857485,0.141558182
-0.110455888,-0.170321818
0.250962275,-0.11074
0.290758882,0.017258182
-0.127105489,-0.048076364
-0.149440319,-0.054445455
0.196140419,-0.10848
0.161622954,-0.232163636
-0.192485629,-0.031845455
-0.286698004,0.372283636
-0.211165669,-0.042323636
-0.102334132,0.017669091
0.250962275,0.094509091
0.201825649,-0.077661818
-0.411773054,0.136421818
-0.289946707,0.098001818
0.529538523,0.066567273
0.413803493,-0.04294
-0.474716667,0.130258182
-0.348017265,0.06102
0.508015868,-0.070676364
0.715120659,0.086085455
-0.025177445,0.062663636
-1.150852894,0.20566
-0.441011377,0.18984
1.218669561,-0.063896364
0.552685529,-0.124916364
-1.369328144,0.141352727
-1.056640519,0.002876364
1.256841816,-0.116698182
1.206893014,0.216754545
-0.923443713,0.167650909
-1.068010978,-0.08362
0.709435429,0.107452727
1.289328842,0.131901818
-0.13441507,-0.040063636
-0.766287725,0.124505455
0.246901397,-0.060814545
0.864560978,-0.057116364
0.315124152,0.050130909
-0.373194711,-0.0226
-0.290758882,-0.328521818
0.159998603,-0.155118182
0.144567265,0.367763636
-0.237155289,-0.107247273
-0.309032834,0.116698182
-0.045887924,0.151009091
-0.038172255,-0.098001818
-0.246901397,0.279623636
-0.097867166,0.015409091
0.233500499,0.060198182
0.014213074,0.358518182
-0.443853992,0.334890909
-0.165683832,-0.069854545
0.549436826,-0.126970909
0.389438224,0.044172727
-0.404869561,-0.077661818
-0.353702495,0.131696364
0.285073653,0.079305455
0.41624002,0.041296364
-0.019086128,-0.096358182
-0.261926647,-0.163336364
0.005279142,-0.184909091
0.311875449,-0.028558182
0.331773752,0.330576364
-0.066192315,-0.052185455
-0.380504291,0.019929091
-0.046294012,0.104576364
0.380910379,-0.085469091
0.05969491,0.087934545
-0.572583832,0.050747273
-0.387001697,0.048692727
0.280606687,0.257023636
0.256241417,0.018285455
-0.300098902,-0.347834545
-0.321215469,0.136010909
0.08771497,0.139503636
0.05969491,-0.084852727
-0.293601497,0.251476364
-0.123044611,-0.019107273
0.294413673,-0.0904
0.120608084,-0.042323636
-0.109237625,-0.077456364
0.004060878,-0.003492727
0.149034232,0.064101818
0.094212375,0.122450909
-0.002030439,-0.051158182
0.073095808,0.122861818
0.106801098,-0.072936364
0.056852295,-0.067594545
0.010964371,0.242436364
0.039796607,0.070881818
-0.07837495,-0.028558182
-0.092181936,0.127792727
0.135633333,0.136010909
0.114110679,-0.18306
-0.085684531,0.118136364
-0.147003792,0.145256364
0.164059481,0.028763636
0.27248493,0.168678182
-0.066192315,-0.121218182
-0.111268064,0.069238182
0.168526447,0.152652727
0.163653393,-0.09718
-0.142536826,0.015409091
-0.128323752,0.154090909
0.025583533,-0.051363636
-0.082029741,-0.092865455
-0.129135928,0.030818182
0.027613972,0.014792727
0.053603593,0.146694545
-0.143349002,0.120807273
-0.080811477,0.134161818
0.181521257,0.081565455
0.080405389,-0.004314545
-0.172181238,-0.066156364
-0.011776547,-0.148954545
0.246089222,0.064307273
0.040202695,0.043350909
-0.121014172,-0.063485455
0.079187126,0.112794545
0.126699401,0.033283636
-0.040202695,-0.115670909
-0.045075749,0.17628
0.093806287,0.043350909
0.008527844,-0.008218182
-0.140912475,0.29606
0.031268762,0.025270909
0.17177515,-0.085263636
-0.1100498,-0.036570909
-0.267205788,0.058554545
0.022740918,0.066978182
0.118983733,-0.006985455
-0.140100299,0.079305455
-0.200607385,0.057116364
0.051573154,0.137038182
0.133602894,0.046432727
-0.11208024,-0.041707273
-0.16608992,0.067594545
0.068628842,0.093276364
0.09136976,-0.132929091
-0.049948802,-0.064307273
0.014619162,0.048898182
0.099085429,-0.195592727
0.00934002,0.027941818
-0.017461776,0.152036364
0.070253194,0.079716364
0.069441018,-0.025681818
-0.052791417,-0.033283636
-0.016649601,-0.018696364
0.152282934,-0.074374545
0.069847106,0.127998182
-0.151876846,-0.022394545
-0.086496707,0.093070909
0.146597705,0.166623636
0.090963673,-0.034721818
-0.150658583,0.098207273
-0.121014172,0.058965455
0.088527146,0.010067273
0.030050499,0.115465455
-0.107207186,0.188607273
-0.063755788,-0.083209091
0.075126248,0.054445455
0.025989621,0.160870909
0.161216866,-0.073347273
0.294413673,0.147310909
-0.269236228,0.096769091
-0.343550299,0.062252727
0.238373553,0.146694545
0.304565868,0.081565455
-0.317560679,-0.1017
-0.234312675,0.176074545
0.426798303,0.134161818
0.179084731,-0.16272
-0.403651297,0.082798182
-0.269236228,-0.058349091
0.541721158,-0.010478182
0.471061876,-0.2034
-0.246495309,-0.019312727
-0.039390519,0.257023636
0.303347605,-0.001232727
-0.189236926,0.016847273
-0.600197804,0.014176364
-0.133196806,-0.117930909
0.188018663,-0.228465455
-0.288728443,0.143407273
-0.220911776,0.07684
0.343144212,0.191483636
0.102334132,0.015614545
-0.526695908,-0.086907273
-0.101521956,0.401458182
0.819079142,-0.183881818
0.123450699,-0.088345455
-0.702531936,0.472956364
0.181927345,0.379269091
1.275521856,-0.208536364
0.499081936,-0.082592727
-0.875119261,0.361189091
-0.195328244,0.092865455
0.914915868,0.016025455
0.339895509,-0.546714545
-0.790652994,0.034516364
-0.508421956,0.363038182
0.484868862,-0.50624
0.308220659,-0.082387273
-0.440605289,0.350094545
-0.615223054,0.296470909
-0.276139721,-0.133750909
0.002842615,-0.226821818
0.047918363,-0.033489091
-0.064567964,-0.001849091
-0.311875449,0.068621818
-0.107207186,-0.210590909
0.529944611,0.172581818
0.538472455,0.125121818
-0.251368363,-0.385638182
-0.528726347,-0.005136364
0.27817016,0.230930909
0.692785828,0.208330909
0.016243513,0.063074545
-0.394717365,0.027736364
0.000812176,0.182032727
0.252992715,0.045610909
-0.071471457,-0.060609091
-0.289540619,-0.001643636
-0.113298503,0.169910909
-0.019898303,0.354614545
0.006497405,-0.0113
0.170962974,-0.073963636
0.13441507,0.363038182
-0.227409182,0.217781818
-0.254210978,0.063485455
0.187206487,-0.052801818
0.235530938,-0.008012727
-0.250556188,-0.018696364
-0.331367665,-0.139709091
0.227815269,-0.156350909
0.385783433,-0.166418182
-0.052791417,0.266885455
-0.153501198,0.081976364
0.114110679,-0.309209091
0.030456587,-0.051363636
-0.17542994,-0.039447273
0.082029741,0.079510909
0.122232435,0.178950909
-0.193297804,-0.110945455
-0.133196806,0.080332727
0.233500499,0.256407273
0.113298503,-0.003081818
-0.377661677,-0.071087273
-0.342738124,0.164569091
0.311469361,0.166829091
0.899078443,0.176485455
0.135633333,-0.0339
-1.056234431,-0.10848
-0.09136976,0.067389091
1.597955589,0.11752
0.356951198,0.016025455
-1.754705489,-0.024038182
-0.552279441,0.426318182
1.744553293,-0.186347273
0.740298104,-0.045405455
-1.5808999,0.0678
-0.840195709,-0.084441818
1.217857385,0.255174545
0.82882525,-0.196003636
-0.94821507,-0.023421818
-0.904763673,0.110123636
0.381316467,-0.014176364
0.592482136,-0.302429091
-0.163653393,0.296265455
-0.535223752,0.34352
-0.144161178,-0.116287273
0.343550299,0.216138182
0.354920758,-0.224972727
-0.222942216,-0.035749091
-0.333804192,0.019723636
0.330961577,-0.098207273
0.464564471,-0.011916364
-0.133196806,-0.160049091
-0.221723952,0.237916364
0.40324521,0.031023636
0.273703194,-0.113616364
-0.467000998,0.066772727
-0.288728443,0.362832727
0.444666168,0.161692727
0.21847525,-0.322769091
-0.512076747,-0.036365455
-0.117359381,0.00904
0.509234132,0.062869091
0.128323752,-0.001849091
-0.389844311,0.165801818
-0.186394311,0.260310909
0.187206487,0.096974545
0.020710479,-0.072730909
-0.136851597,0.218603636
-0.060913174,0.360983636
-0.121826347,-0.218192727
-0.082841916,0.189223636
0.239997904,0.244696364
0.229439621,-0.159432727
-0.214414371,-0.151214545
-0.145379441,-0.034927273
0.380910379,0.068621818
0.33217984,0.019929091
-0.213602196,-0.08814
-0.193703892,-0.077045455
0.285885828,0.074785455
0.147003792,-0.144229091
-0.349235529,-0.019312727
-0.274109281,0.068416364
0.21847525,-0.167445455
0.094212375,0.019312727
-0.320809381,0.126149091
0.151064671,0.040474545
0.583548204,-0.001027273
0.056446208,0.200318182
-0.919788922,0.363449091
-0.648928343,0.229698182
0.85481487,-0.104781818
0.697658882,-0.136010909
-1.117553693,0.080127273
-1.107401497,0.018490909
0.733394611,0.080949091
0.771972954,0.034927273
-1.16100509,-0.070881818
-1.258466168,-0.148749091
1.677548802,0.077867273
2.004855589,0.082387273
-1.288922754,0.147721818
-1.64993483,0.63054
1.57155988,0.10622
2.048713074,-0.341054545
-0.963646407,-0.239970909
-1.167908583,0.098207273
1.249938323,0.168061818
1.341714172,-0.073963636
-0.779688623,-0.129847273
-0.996539521,-0.224150909
0.537660279,-0.004930909
0.467813174,-0.288458182
-0.527508084,0.215727273
-0.773191218,0.506034545
-0.475122754,-0.122861818
0.008527844,0.346190909
0.276545808,0.12656
-0.361824251,-0.151214545
-0.921819361,-0.08362
-0.020304391,0.236889091
0.907606287,0.340232727
0.198983034,-0.305921818
-0.691161477,-0.259489091
0.19045519,0.188196364
1.12933024,-0.00226
0.173399501,-0.43166
-0.644461377,0.141969091
0.141318563,0.000616364
0.88283493,-0.282089091
0.283449301,-0.007601818
-0.377661677,0.150392727
-0.168932535,0.460629091
-0.054009681,-0.040474545
-0.047918363,0.0339
0.127105489,0.599927273
0.010152196,0.176690909
-0.330149401,-0.018490909
-0.237561377,0.363449091
0.193297804,0.217576364
0.03167485,-0.157583636
-0.384159082,-0.241203636
-0.089339321,-0.116903636
0.185988224,0.118958182
-0.334210279,-0.226
-0.482838423,-0.083209091
0.255429242,0.235450909
0.40121477,-0.18758
-0.331367665,0.023627273
-0.402026946,0.217576364
0.454006188,0.053829091
0.540908982,-0.260105455
-0.256241417,-0.338589091
-0.136851597,-0.012121818
0.62537525,-0.02712
0.483244511,-0.029174545
-0.316748503,0.280034545
-0.398372156,0.307770909
0.263550998,-0.059992727
0.360605988,0.026298182
-0.20710479,0.18306
-0.423549601,0.253530909
-0.08406018,0.104165455
0.07837495,-0.001027273
-0.108831537,0.244490909
-0.11208024,-0.078072727
0.070659281,-0.105192727
0.055227944,0.258256364
-0.036953992,0.059376364
0.123856786,0.0452
0.308220659,0.143818182
0.060100998,-0.059581818
-0.266799701,-0.034105455
0.043045309,-0.182032727
0.4069,-0.079716364
0.071471457,0.164569091
-0.486087126,-0.189018182
-0.255429242,0.026503636
0.377255589,0.223123636
0.034517465,-0.054856364
-0.664359681,0.08588
-0.320403293,-0.021778182
0.525071557,0.115876364
0.45725489,0.220041818
-0.235530938,-0.020956364
-0.233500499,-0.058554545
0.308626747,-0.113821818
0.385377345,-0.016025455
0.047512275,-0.05198
-0.13806986,0.144434545
0.123450699,0.105603636
0.246901397,0.146078182
-0.108831537,0.312496364
-0.220099601,-0.022189091
-0.063349701,-0.245312727
0.002030439,-0.083414545
-0.299692814,0.333452727
-0.363448603,-0.033283636
0.137257685,-0.133545455
0.235937026,0.069238182
-0.120608084,-0.13334
-0.232688323,0.161898182
0.282231038,-0.001849091
0.502736727,0.064512727
-0.066192315,0.336534545
-0.305378044,0.03842
0.186394311,-0.137038182
0.538066367,-0.189429091
0.055634032,-0.056705455
-0.423549601,0.005752727
-0.253398802,0.086290909
0.090151497,0.045610909
0.050760978,0.166212727
-0.196140419,0.03616
-0.19410998,-0.153063636
-0.093806287,0.215521818
0.109643713,0.241614545
0.215632635,0.115465455
-0.036141816,-0.063690909
-0.29116497,-0.191689091
0.006903493,0.048487273
0.339083333,-0.103754545
0.029238323,-0.262776364
-0.294413673,0.134367273
-0.135227246,0.275925455
0.219693513,0.105398182
0.110861976,-0.05876
-0.26883014,-0.150598182
-0.263550998,-0.096563636
-0.121014172,0.142585455
-0.054415768,0.019723636
-0.035329641,-0.110123636
-0.000812176,0.131285455
0.059288822,0.179156364
0.117765469,0.13108
0.141318563,0.154501818
0.054009681,0.148954545
0.0467001,0.247572727
-0.062943613,0.337767273
-0.032487026,-0.059581818
0.511264571,-0.177307273
0.639182236,-0.051158182
-0.229033533,-0.104576364
-0.608725649,-0.035132727
0.345580739,0.011505455
0.635527445,-0.048281818
-0.419488723,-0.127792727
-0.717963273,0.093892727
0.326900699,0.120601818
0.767912076,-0.010478182
0.129542016,0.242436364
-0.609943912,0.114232727
-0.822733932,-0.00452
0.147815968,0.1356
1.017656088,-0.196003636
-0.042233134,-0.012121818
-1.423337824,0.151009091
-0.194922156,0.088550909
1.537448503,0.318454545
0.286291916,0.082798182
-1.416840419,-0.074374545
-0.412179142,-0.045610909
1.180497305,0.195387273
0.501518463,-0.056705455
-0.752074651,-0.126149091
-0.126699401,0.259283636
0.834510479,-0.0904
0.480807984,-0.003903636
-0.057664471,0.068621818
-0.03167485,-0.085469091
0.023553094,-0.021572727
0.034111377,0.172787273
0.138475948,0.015614545
-0.073095808,-0.166212727
