DE,FE
0.546188124,-0.153063636
-0.327306786,0.080743636
-0.041827046,0.126149091
0.410148703,0.010272727
-0.229845709,-0.127587273
-0.08771497,-0.155118182
0.543751597,0.042323636
-0.186800399,0.130052727
-0.93318982,0.238943636
-0.003248703,-0.113616364
0.521416766,0.369201818
-0.385377345,0.004314545
-0.346392914,-0.153474545
0.434107884,0.160049091
0.256647505,0.086701818
-0.22578483,0.171965455
0.037766168,-0.186141818
0.326900699,0.253530909
-0.063349701,-0.163541818
-0.166496008,-0.18306
0.219693513,0.097385455
0.198576946,-0.113616364
-0.061319261,0.09492
-0.00934002,-0.140530909
0.074314072,0.118547273
-0.058476647,0.298936364
-0.182739521,0.146694545
-0.14375509,0.022189091
-0.049542715,0.259283636
0.049542715,-0.009861818
0.11208024,-0.192716364
0.031268762,0.134161818
0.013400898,0.033283636
0.01502525,0.063485455
-0.059288822,-0.052596364
0.075126248,0.14464
0.141724651,-0.012327273
-0.164871657,-0.064307273
-0.081217565,0.048692727
0.338677246,-0.072936364
0.148628144,0.064512727
-0.150252495,-0.135189091
0.043045309,0.023010909
0.160810778,0.172787273
-0.160404691,0.009861818
-0.278982335,-0.025270909
0.051573154,0.142585455
0.069441018,-0.085058182
-0.224160479,-0.055472727
-0.171369062,0.203194545
0.123044611,0.021983636
0.066598403,0.224356364
-0.103146307,0.153885455
0.060507086,0.137654545
0.183145609,0.136627273
0.151064671,-0.0452
0.056446208,-0.069854545
-0.125887226,-0.009656364
0.002030439,-0.074374545
0.134821158,-0.1356
-0.086090619,0.02938
-0.092181936,0.008423636
0.071877545,0.170527273
0.038172255,-0.026914545
0.02233483,-0.096563636
0.143349002,-0.070881818
0.067816667,-0.100056364
-0.168526447,0.120807273
-0.172587325,-0.059992727
0.004466966,0.111972727
-0.085684531,0.088345455
-0.242434431,0.07232
0.066598403,0.17628
0.234312675,0.000205455
-0.053197505,0.03842
-0.010558283,-0.01582
0.261114471,0.011916364
-0.039390519,0.017669091
-0.321621557,-0.028352727
-0.027207884,-0.041707273
0.087308882,0.101083636
-0.089339321,0.014176364
-0.079999301,-0.058349091
0.129948104,0.161692727
0.176242116,0.071292727
-0.01502525,0.202578182
-0.006091317,0.204838182
0.078781038,0.093687273
-0.01868004,0.15142
0.006091317,0.035132727
0.13441507,0.008423636
0.168120359,-0.011916364
0.127511577,-0.134572727
0.459691417,-0.189018182
0.741516367,-0.008629091
-0.081217565,0.089578182
-1.785162076,0.081154545
-0.790652994,0.16046
1.932978044,-0.107863636
-0.215226547,-0.376598182
-2.717133633,-0.173609091
0.596543014,0.149570909
2.531957585,0.078894545
-1.206893014,-0.181005455
-1.898054491,0.398581818
-0.281418862,0.200112727
-1.193492116,0.225383636
1.371358583,0.214905455
3.531339721,-0.446452727
-1.352272455,0.701010909
-2.642007385,-0.217370909
4.712243114,-0.107658182
3.978442415,0.647798182
-4.597726347,-0.498432727
-2.895812275,0.133956364
4.580670659,-0.128409091
1.693792315,0.212029091
-4.112451397,-0.204632727
-0.71105978,-0.486927273
2.140488922,0.044378182
-0.607507385,-0.527607273
-1.432271756,0.286198182
0.206698703,0.769427273
-1.005879541,1.108838182
-1.134609381,-0.034721818
1.404657784,0.444809091
-0.034111377,0.425085455
-1.895617964,-1.208483636
1.109025848,0.140530909
2.898248802,-0.156556364
-0.49461497,0.358518182
-1.82170998,-0.195181818
1.693792315,-0.791410909
2.466983533,0.275103636
-0.980702096,-0.950432727
-1.591864271,-0.844007273
1.05826487,-0.389130909
1.316130639,0.011710909
-0.525883733,-0.116081818
-0.911261078,0.023216364
-0.279794511,1.067747273
-0.092181936,1.111098182
-0.411773054,0.340232727
-0.583548204,0.299963636
-0.570147305,0.732856364
-0.268017964,-0.04746
0.574614271,0.320714545
0.441011377,0.34352
-0.561619461,0.252092727
-0.405275649,0.091838182
0.57298992,-0.334890909
0.50395499,0.055472727
-0.344768563,-0.647181818
-0.203856088,-0.719090909
0.81948523,-0.068827273
0.64771008,0.094303636
-0.157155988,-0.405361818
0.021522655,-0.424058182
0.390250399,0.164569091
-0.00568523,0.298936364
-0.552685529,-0.272227273
-0.187612575,-0.235656364
0.287104092,0.332014545
-0.095024551,-0.09492
-0.479589721,0.266063636
-0.058882735,0.302634545
0.138882036,0.078894545
-0.30619022,0.320714545
-0.485681038,0.211412727
-0.073095808,0.215932727
0.169338623,0.115876364
-0.034111377,-0.217987273
-0.094618463,0.221069091
0.00934002,0.595407273
0.412991317,-0.378447273
0.653395309,0.036981818
0.284261477,0.127176364
-0.195328244,0.009656364
-0.125481138,0.076223636
0.324058084,-0.54466
0.214008283,0.036570909
-0.371976447,-0.186963636
-0.520198503,0.113410909
-0.031268762,0.216343636
0.214008283,-0.068827273
-0.127105489,0.202578182
-0.440199202,-0.032461818
-0.390656487,0.040474545
-0.023147006,-0.076223636
0.33786507,-0.002054545
0.218881337,0.001643636
-0.11208024,0.146078182
0.019492216,-0.2712
0.440199202,-0.10396
0.470655788,0.159227273
0.047106188,-0.258050909
-0.142130739,0.348450909
0.088933234,0.037803636
0.502736727,0.005341818
0.494208882,0.227643636
-0.279794511,0.130258182
-0.753292914,0.104781818
-0.338677246,-0.008834545
0.044669661,0.18758
-0.44791487,0.094303636
-0.661517066,0.157583636
-0.019898303,0.077867273
0.406087824,0.271405455
0.185988224,-0.150187273
0.110455888,-0.18984
0.227815269,0.057321818
-0.196140419,-0.410087273
-0.042233134,0.043145455
0.57298992,-0.257845455
0.196140419,-0.02712
-0.284667565,0.129436364
0.401620858,-0.138065455
0.776033832,0.256818182
-0.036547904,0.03164
-0.430859182,0.013354545
0.078781038,-0.095125455
-0.567710778,0.181827273
-0.755323353,0.107658182
0.929128942,-0.068827273
0.228221357,0.123889091
-1.489936228,0.303867273
-0.014619162,0.222507273
1.585772954,0.168267273
-0.72243024,0.415223636
-1.703132335,-0.160870909
0.88283493,0.249832727
0.92019501,0.017258182
-0.687506687,-0.24182
0.077968862,-0.006163636
0.944560279,-0.359956364
-0.159998603,0.108069091
-0.168932535,-0.321947273
0.662735329,-0.130669091
-0.278576248,0.152241818
-0.886895808,0.062869091
0.416646108,-0.025476364
0.72608503,0.040885455
-0.620908283,0.172992727
-0.276951896,-0.196414545
0.695222355,0.299141818
-0.155125549,0.025476364
-0.648928343,0.27798
0.105988922,-0.181005455
0.203043912,0.000205455
-0.406493912,0.394678182
-0.121014172,-0.483229091
0.434107884,0.331398182
0.045887924,-0.163541818
-0.08771497,-0.05198
0.128323752,0.080332727
-0.054415768,-0.221685455
-0.084466267,0.306949091
0.124668962,-0.062869091
-0.045887924,-0.066772727
-0.209947405,0.237710909
0.109237625,0.306332727
0.311063273,-0.039652727
0.064974052,0.231136364
-0.129948104,0.224356364
0.170150798,0.044994545
0.217256986,-0.168678182
0.014619162,-0.113410909
0.088527146,0.097590909
-0.149034232,-0.355641818
-0.261114471,0.255996364
0.106801098,0.014176364
0.103958483,-0.008629091
-0.118983733,0.295854545
-0.149846407,-0.108890909
0.078781038,0.127381818
0.248119661,-0.077250909
-0.077968862,-0.273049091
-0.251774451,0.117725455
-0.014619162,0.074990909
0.07472016,-0.341465455
-0.0934002,0.275309091
-0.054415768,0.035749091
0.069441018,-0.034310909
-0.017461776,0.337767273
-0.019492216,-0.092249091
0.121826347,0.349683636
0.114922854,0.082181818
-0.105176747,0.009245455
-0.096242814,0.179567273
0.110861976,-0.13108
0.114516766,-0.070676364
-0.074314072,0.019312727
-0.070253194,0.035543636
0.09705499,0.080332727
0.030862675,0.131696364
0.033705289,0.10396
0.079593214,0.271405455
-0.104770659,-0.139092727
-0.07837495,0.047254545
0.090151497,-0.012943636
0.00568523,-0.300785455
-0.166902096,0.158405455
-0.189236926,-0.180594545
-0.018273952,0.007807273
0.004060878,0.151830909
-0.128323752,-0.019518182
-0.027207884,0.105809091
0.10274022,0.059376364
0.004060878,-0.191278182
-0.069847106,-0.049309091
0.038172255,0.06102
0.034517465,-0.165596364
-0.065786228,0.13334
0.030456587,-0.153474545
0.188830838,0.086085455
0.17542994,0.156967273
0.079999301,-0.086496364
0.059288822,0.230314545
0.064567964,0.006574545
0.017867864,0.245929091
-0.070253194,0.108685455
-0.08406018,0.033078182
-0.020304391,0.21922
0.01502525,0.005341818
-0.002842615,0.010889091
-0.061725349,0.073347273
0.021522655,-0.133545455
0.142130739,-0.076223636
-0.174211677,0.241409091
-0.511670659,-0.100467273
-0.002842615,0.171349091
0.392280838,0.002876364
-0.084872355,-0.125327273
-0.190861277,0.185936364
0.323651996,-0.19436
0.304971956,0.035749091
-0.056446208,-0.074990909
-0.034517465,0.047665455
-0.257053593,0.082181818
-0.051979242,0.010272727
0.674917964,0.045610909
0.160810778,-0.124710909
-0.603040419,0.147927273
0.241216168,-0.130669091
0.777252096,0.155734545
-0.395935629,0.025065455
-0.618065669,0.133750909
0.30984501,0.403101818
0.195734331,-0.138065455
-0.353296407,0.237094545
-0.029238323,-0.071292727
0.192485629,0.087729091
-0.157155988,0.027941818
0.107613273,-0.148338182
0.236749202,0.284554545
-0.324870259,0.016641818
-0.284667565,0.231341818
0.37522515,-0.113410909
0.201419561,-0.001643636
-0.443041816,-0.048281818
-0.033705289,-0.157789091
0.393093014,0.095125455
-0.045075749,-0.176485455
-0.315936327,0.071909091
-0.018273952,-0.079305455
0.198576946,0.147721818
-0.020304391,-0.106014545
-0.07837495,-0.129847273
0.032893114,0.132107273
0.035735729,-0.106630909
0.031268762,0.194154545
-0.002842615,-0.08136
-0.069847106,0.229903636
-0.159186427,0.185114545
0.042639222,-0.040474545
0.116141118,0.193538182
-0.054415768,-0.069649091
-0.032487026,-0.050952727
0.065786228,0.007190909
0.13441507,0.086701818
-0.092588024,-0.021778182
-0.185582136,0.012121818
-0.026395709,-0.007396364
0.043857485,-0.016230909
-0.032080938,0.00904
-0.082841916,-0.157378182
0.105988922,0.035338182
0.055634032,0.027325455
-0.082841916,0.064718182
-0.008527844,0.129230909
0.06903493,0.057527273
0.001218263,0.152652727
-0.146597705,0.096358182
0.000406088,0.109096364
0.182333433,0.027325455
0.081217565,-0.080949091
-0.074314072,0.104576364
-0.06903493,0.016230909
0.01502525,0.01356
-0.00568523,0.010272727
-0.013400898,0.026914545
-0.045075749,0.095741818
0.054415768,-0.028352727
0.218069162,0.038830909
0.146597705,-0.077045455
0.033299202,0.085263636
-0.036141816,0.00226
0.030456587,0.010889091
0.029238323,0.100878182
-0.066192315,-0.103138182
-0.086902794,0.157994545
-0.020710479,-0.094303636
0.113704591,0.031845455
0.02802006,0.073963636
-0.080405389,-0.01808
-0.034111377,0.164774545
0.02233483,0.025681818
-0.034111377,0.191483636
-0.08406018,0.064718182
-0.008933932,0.079510909
0.042639222,0.051774545
0.116141118,0.056294545
0.144567265,0.011505455
0.058476647,-0.004314545
-0.050760978,0.12656
0.02233483,-0.001438182
0.117765469,0.142790909
-0.049136627,-0.042529091
-0.121420259,-0.013970909
0.111268064,-0.039241818
0.185988224,-0.073141818
0.007715669,-0.038830909
-0.045887924,-0.077661818
-0.079999301,0.08588
-0.103146307,-0.0226
-0.054821856,0.109918182
-0.015837425,0.020134545
-0.156343812,-0.030407273
-0.091775848,0.003492727
0.211165669,-0.025681818
0.162841218,0.023216364
0.024365269,0.040474545
0.234718762,0.082387273
0.164465569,0.019107273
-1.00790998,0.172787273
-0.442635729,0.123272727
1.091564072,-0.171965455
0.013806986,-0.090605455
-1.437956986,-0.066772727
0.424361776,0.101494545
1.673081836,0.288252727
-0.970955988,-0.158405455
-1.069229242,0.243258182
0.301317166,0.109096364
0.323651996,0.067389091
0.14740988,-0.016436364
0.045887924,-0.254558182
0.5003002,0.392623636
0.584360379,-0.213467273
0.017867864,0.026503636
-0.155937725,0.047254545
0.277357984,0.257845455
-0.6570501,-0.172787273
-0.459691417,-0.160665455
0.615223054,0.50624
0.186800399,-0.578765455
-0.816236527,0.174841818
0.13441507,-0.335918182
0.925068064,0.214289091
-0.932783733,0.083414545
-0.884053194,-0.298936364
0.689943214,0.894754545
0.235937026,-0.209358182
-1.167096407,0.38194
0.224566567,-0.3503
1.346587226,0.026092727
-0.350453792,0.095330909
-0.48162016,-0.212850909
0.999382136,0.599721818
0.2968502,-0.244901818
-0.996945609,0.125532727
0.304565868,-0.333863636
0.676136228,0.212850909
-0.773597305,-0.342492727
-0.383346906,-0.343930909
0.865779242,0.273870909
-0.03167485,0.138476364
-0.812987824,0.31414
0.307002395,-0.017463636
0.478371457,0.653550909
-0.545782036,-0.041090909
-0.358169461,0.141352727
0.583548204,0.047665455
0.11938982,0.028969091
-0.377661677,-0.047665455
0.340301597,-0.120396364
0.479589721,0.279007273
-0.172993413,-0.134778182
-0.10639501,0.027325455
0.348829441,-0.481996364
0.02233483,0.154090909
-0.246089222,-0.173609091
-0.114922854,-0.233601818
-0.052791417,0.324001818
-0.000812176,-0.029585455
0.018273952,0.215316364
-0.037766168,0.117725455
-0.169744711,0.152036364
-0.034111377,-0.046638182
0.151470758,0.051363636
-0.038172255,-0.004109091
-0.235937026,0.263392727
-0.002842615,-0.102932727
0.135227246,-0.08136
0.002030439,0.269350909
0.017461776,-0.145256364
0.052791417,0.186141818
0.079999301,-0.169705455
0.138882036,-0.007190909
0.136851597,0.080127273
-0.029644411,0.074169091
-0.107207186,0.117314545
0.013400898,0.077661818
0.125887226,0.043761818
0.059288822,-0.064718182
-0.032487026,0.204838182
0.026801796,-0.236889091
-0.008527844,0.09266
-0.101928044,-0.013149091
-0.036141816,0.031845455
0.01868004,0.228465455
-0.276545808,-0.104781818
-0.29116497,0.180389091
0.115328942,-0.170116364
0.049948802,-0.071292727
-0.271266667,-0.124094545
-0.108831537,-0.107863636
0.229033533,0.122245455
0.115328942,0.032256364
-0.066192315,0.033489091
0.038578343,0.032872727
0.093806287,0.032872727
-0.042233134,-0.105603636
0.029238323,0.078483636
0.167714271,-0.019312727
0.053603593,0.210385455
0.078781038,0.152652727
0.192891717,0.086496364
0.092181936,0.328727273
-0.170962974,-0.019312727
-0.189643014,0.076634545
-0.01502525,-0.008834545
0.007309581,-0.042734545
-0.015837425,-0.023627273
0.021522655,-0.024449091
0.104364571,0.0791
0.129135928,-0.019929091
0.092994112,-0.074990909
0.032080938,-0.17176
0.023553094,0.015409091
-0.321621557,-0.121629091
-0.32852505,0.044583636
0.435326148,0.050952727
0.190049102,0.044994545
-0.585984731,0.277774545
0.039796607,0.048692727
0.587609082,0.428989091
-0.290352794,-0.04294
-0.434107884,-0.140325455
0.30415978,0.179361818
0.043857485,-0.124094545
-0.234718762,0.061225455
0.337458982,-0.028352727
0.130760279,0.174430909
-0.311469361,0.022394545
0.273703194,-0.064512727
0.335022455,-0.039858182
-0.345174651,-0.009861818
-0.307408483,0.080743636
0.294007585,-0.123683636
0.124668962,0.171143636
-0.170150798,-0.066567273
0.073501896,0.061841818
0.030456587,0.099850909
-0.04101487,0.248394545
-0.012182635,0.126765455
-0.105582834,-0.155734545
-0.082841916,0.371872727
0.136851597,-0.145872727
0.048324451,0.141969091
-0.208729142,0.031023636
-0.026395709,-0.095125455
0.220505689,0.177101818
0.125481138,-0.29832
-0.045887924,0.078894545
0.077968862,-0.073347273
0.164871657,-0.036981818
0.102334132,-0.041501818
0.071471457,0.042529091
-0.025583533,0.044378182
-0.08406018,-0.134983636
-0.064567964,0.207714545
0.000812176,0.031434545
-0.107613273,0.146078182
-0.232688323,0.038625455
0.019086128,0.103754545
0.16243513,0.081770909
-0.119795908,0.036981818
-0.232282236,0.158816364
-0.051979242,-0.018490909
0.044263573,0.158610909
-0.04101487,-0.066567273
-0.054009681,-0.071909091
0.099491517,0.030201818
0.111268064,-0.17402
0.056852295,-0.114027273
0.079187126,-0.00226
0.114110679,-0.09266
0.021928743,-0.002054545
-0.033299202,0.094509091
-0.01299481,0.039241818
0.024365269,0.125532727
0.07472016,0.043556364
-0.070253194,0.083209091
-0.090151497,0.077045455
-0.029644411,0.127998182
-0.067410579,0.124505455
-0.164871657,0.0904
-0.152282934,0.048692727
0.013400898,-0.000821818
-0.007309581,0.077456364
-0.032893114,-0.044378182
0.047106188,0.101289091
0.035735729,-0.078072727
0.021928743,0.024449091
0.147003792,0.098618182
0.114110679,-0.114438182
-0.002842615,0.091427273
0.064974052,-0.08814
0.129542016,-0.069854545
0.080811477,-0.002054545
-0.051979242,-0.060609091
-0.083248004,-0.069443636
-0.017055689,0.093481818
-0.060100998,0.088756364
-0.089339321,0.00452
0.038172255,0.131285455
-0.01299481,0.023010909
-0.050760978,0.093687273
0.113298503,0.044583636
0.077968862,0.093276364
-0.108831537,0.049103636
-0.085684531,0.056089091
0.169338623,0.146078182
0.081217565,-0.005136364
-0.054821856,0.120807273
0.095836727,-0.017874545
0.158780339,-0.042323636
0.077156687,0.097590909
0.012182635,0.064718182
0.079999301,-0.00226
0.018273952,0.122861818
-0.031268762,0.05424
0.038172255,-0.0565
0.030050499,0.156967273
-0.114110679,-0.084236364
-0.118983733,-0.019312727
-0.000812176,0.086085455
-0.071877545,0.041296364
-0.016649601,0.117109091
0.055634032,0.002670909
0.041420958,0.082592727
0.07837495,0.039447273
0.029644411,0.003698182
0.044263573,-0.055883636
0.152689022,-0.112383636
-0.008933932,0.054034545
-0.387813872,0.054445455
-0.244058782,0.003492727
0.121014172,0.12204
-0.08771497,-0.017669091
-0.339083333,-0.094509091
-0.013806986,0.202578182
0.267611876,-0.077045455
-0.157562076,-0.06102
-0.397153892,0.237916364
-0.053197505,-0.042118182
0.205480439,0.088961818
0.402839122,0.062869091
0.363854691,-0.04294
-0.064161876,0.235861818
0.047106188,0.129025455
0.595730838,-0.054650909
0.157155988,0.053212727
-0.594918663,0.062047273
-0.049542715,-0.095125455
0.53562984,0.049925455
-0.105176747,0.042529091
-0.493802794,-0.134572727
-0.132384631,0.011710909
-0.002030439,-0.079510909
-0.252586627,-0.188401818
-0.437356587,0.088345455
-0.394311277,0.205454545
-0.187612575,0.131901818
0.148628144,0.168472727
0.233500499,0.069032727
0.030862675,-0.046638182
0.083248004,0.117930909
0.453194012,0.077661818
0.380910379,-0.080332727
-0.016243513,0.039036364
0.066192315,-0.133545455
0.275327545,-0.251065455
0.170556886,-0.071087273
-0.064161876,-0.275103636
-0.186800399,-0.232163636
-0.046294012,0.043761818
0.047512275,0.017874545
-0.195328244,0.1695
-0.347611178,0.346601818
-0.164465569,0.343109091
-0.062131437,0.365914545
-0.11573503,0.262570909
-0.001624351,0.139914545
0.12507505,0.14916
0.127917665,0.058349091
0.114922854,0.021572727
0.145785529,0.035132727
0.222536128,-0.019929091
0.230657884,-0.115670909
0.172181238,-0.188812727
0.074314072,-0.105398182
0.108831537,-0.090605455
0.174617764,-0.098207273
0.054009681,-0.057321818
-0.060100998,0.018490909
-0.057258383,0.008834545
-0.034923553,0.030201818
-0.146597705,0.097590909
-0.188830838,0.019518182
-0.12872984,0.090194545
-0.125481138,0.097385455
-0.007309581,0.159638182
0.013400898,0.19436
-0.122232435,0.13108
-0.118983733,0.14464
0.017055689,0.03616
-0.039796607,0.015203636
-0.172993413,-0.043761818
-0.006903493,-0.060814545
0.13806986,-0.015614545
0.091775848,0.014792727
0.054415768,0.070470909
0.142536826,0.134983636
0.170556886,0.04746
0.051573154,0.074169091
0.066598403,0.171143636
0.079187126,-0.063690909
0.015837425,0.021983636
0.071877545,-0.065129091
0.036547904,-0.08362
-0.131978543,0.074785455
-0.145785529,-0.0791
-0.068628842,0.022805455
-0.159998603,-0.020956364
-0.224160479,0.005136364
-0.105988922,0.029996364
-0.066598403,-0.012121818
-0.107207186,0.005752727
-0.043045309,-0.04972
0.079187126,0.018285455
0.011776547,-0.042529091
-0.062537525,-0.010272727
0.092588024,0.022189091
0.143349002,0.071292727
0.113298503,0.064307273
0.125887226,0.078278182
0.10070978,0.152036364
0.122232435,0.031023636
0.075938423,0.194976364
-0.124262874,0.121629091
-0.21847525,-0.020134545
-0.082435828,0.062869091
-0.047512275,-0.060403636
-0.08771497,-0.068416364
-0.017461776,-0.028558182
0.082841916,-0.01356
0.109643713,0.003081818
0.00934002,0.068210909
-0.010964371,-0.001643636
0.042639222,-0.050541818
0.035735729,0.10396
0.116141118,-0.044994545
0.148222056,-0.04972
0.043857485,0.105603636
0.181927345,-0.011505455
0.073501896,0.036776364
-0.183551697,0.175663636
-0.137257685,0.147516364
-0.063349701,0.091427273
-0.014213074,0.199496364
-0.090557585,0.036981818
-0.104770659,-0.017258182
-0.006091317,0.152036364
0.179490818,-0.150598182
-0.028832236,0.003492727
-0.251774451,0.021367273
0.114110679,-0.106014545
0.139694212,0.072730909
